image_1,worker_id,part,category,time,folder,text_1,tokenized_1,lower_1,no_punc_1,no_punc_str_1,split,ID,part_name
545,A1198W1SPF1R4,0,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,long,['long'],['long'],['long'],long,train,0016f76d-1cc1-4b9f-bb5e-a3132438687a,eyes
689,A1198W1SPF1R4,6,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,teardrop-shaped,"['teardrop', '-']","['teardrop', '-']",['teardrop'],teardrop,train,8fdcce42-31fd-4475-ad9b-e1fbbec892f9,face
672,A1198W1SPF1R4,6,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,square,['square'],['square'],['square'],square,dev,ffdc14c1-0f71-4807-9351-3bc15c572068,face
784,A1198W1SPF1R4,6,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"long, oval","['long', ',', 'oval']","['long', ',', 'oval']","['long', 'oval']",long oval,train,0b288d6e-f2da-4501-ad41-6853aae946d4,face
193,A1198W1SPF1R4,6,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"short, round","['short', ',', 'round']","['short', ',', 'round']","['short', 'round']",short round,dev,0d58dbc4-463e-4070-b1d7-739d69d066b4,face
783,A1198W1SPF1R4,0,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"monolid, small","['monolid', ',', 'small']","['monolid', ',', 'small']","['monolid', 'small']",monolid small,train,cb28d080-72d2-4dc2-9faf-9c24dda5cc18,eyes
177,A1198W1SPF1R4,0,face,184.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"round, big","['round', ',', 'big']","['round', ',', 'big']","['round', 'big']",round big,train,e9a9f9bf-8420-4883-be75-250b1867490a,eyes
135,A1OZPLHNIU1519,0,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,vertical line,"['vertical', 'line']","['vertical', 'line']","['vertical', 'line']",vertical line,train,81b9e8c9-8ef6-49d1-b155-31ae3f74c326,eyes
229,A1OZPLHNIU1519,0,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,pinpoint,['pinpoint'],['pinpoint'],['pinpoint'],pinpoint,train,291e3c5a-2c5a-425a-878f-ff0b468d9b6c,eyes
712,A1OZPLHNIU1519,2,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,curved,['curve'],['curve'],['curve'],curve,train,90881c99-8ae9-4e44-a384-0d44c9e9533e,mouth
484,A1OZPLHNIU1519,2,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,horizontally scribbled,"['horizontally', 'scribble']","['horizontally', 'scribble']","['horizontally', 'scribble']",horizontally scribble,train,c509a091-73e5-4394-a53b-1a6e34f285d2,mouth
134,A1OZPLHNIU1519,0,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,vertical slash,"['vertical', 'slash']","['vertical', 'slash']","['vertical', 'slash']",vertical slash,test,116b1c3f-d334-49d4-962a-ca607af9cab2,eyes
731,A1OZPLHNIU1519,0,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,circular,['circular'],['circular'],['circular'],circular,dev,b487203f-aa99-4d93-ab18-1cd90a2585be,eyes
179,A1OZPLHNIU1519,2,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,upwardly arced,"['upwardly', 'arc']","['upwardly', 'arc']","['upwardly', 'arc']",upwardly arc,train,f034ab8b-fc5b-47c6-b1b6-546ca675ad01,mouth
653,A1OZPLHNIU1519,2,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,half circle,"['half', 'circle']","['half', 'circle']","['half', 'circle']",half circle,train,2f1a9912-2b7a-456a-852f-a82076556c42,mouth
438,A1OZPLHNIU1519,4,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,stringy lines,"['stringy', 'line']","['stringy', 'line']","['stringy', 'line']",stringy line,train,2f16996d-ad1d-4a51-abad-9f470016f3b5,hair
238,A1OZPLHNIU1519,4,face,175.0,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,horizontal squiggly,"['horizontal', 'squiggly']","['horizontal', 'squiggly']","['horizontal', 'squiggly']",horizontal squiggly,dev,24dda01e-5f7a-4701-9ed6-de92040a060a,hair
107,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,ring-shaped,"['ring', '-']","['ring', '-']",['ring'],ring,train,bb9bb89f-29b1-464c-93db-7710ac5bbdd7,face
736,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"oval, disk-like","['oval', ',', 'disk', '-']","['oval', ',', 'disk', '-']","['oval', 'disk']",oval disk,train,c4ca1382-35c0-45c4-b363-e4ee345212d4,face
502,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"lengthy, thin","['lengthy', ',', 'thin']","['lengthy', ',', 'thin']","['lengthy', 'thin']",lengthy thin,train,28219ad9-17bc-44f6-b6b4-496ced3e3cc8,face
641,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"wide, vast","['wide', ',', 'vast']","['wide', ',', 'vast']","['wide', 'vast']",wide vast,train,6680fc61-35e7-4a2e-99c4-1646f2c70927,face
487,AHYTT3T8W9Y9Y,1,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"curved, short","['curve', ',', 'short']","['curve', ',', 'short']","['curve', 'short']",curve short,test,a4712b0f-25fa-41b4-b14e-074fdeee6e23,nose
533,AHYTT3T8W9Y9Y,1,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"small, tiny","['small', ',', 'tiny']","['small', ',', 'tiny']","['small', 'tiny']",small tiny,train,804d36c4-0316-4ee0-b7f2-9852ac16c590,nose
157,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"narrow, long","['narrow', ',', 'long']","['narrow', ',', 'long']","['narrow', 'long']",narrow long,train,b19746a3-e3c7-494f-a894-15c47b22477e,face
568,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"square-shaped, large","['square', '-', ',', 'large']","['square', '-', ',', 'large']","['square', 'large']",square large,train,6961ce54-c276-4b8d-b200-7faeffedb9c1,face
764,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, wide","['large', ',', 'wide']","['large', ',', 'wide']","['large', 'wide']",large wide,train,281d55dc-c2cb-4694-bf23-df63e0d8911d,face
322,AHYTT3T8W9Y9Y,6,face,363.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"round, broad","['round', ',', 'broad']","['round', ',', 'broad']","['round', 'broad']",round broad,test,1ead747c-3480-4b63-a7fe-8d6a073099d0,face
556,AHYTT3T8W9Y9Y,0,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, oval-shaped","['large', ',', 'oval', '-']","['large', ',', 'oval', '-']","['large', 'oval']",large oval,test,a0fbd62b-8c72-48bc-87bf-d74d4af9efa8,eyes
438,AHYTT3T8W9Y9Y,0,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"small, uneven","['small', ',', 'uneven']","['small', ',', 'uneven']","['small', 'uneven']",small uneven,train,cf58fdf3-aa99-4ebe-8804-4c1af6204fd8,eyes
486,AHYTT3T8W9Y9Y,1,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"dot-like, small","['dot', '-', ',', 'small']","['dot', '-', ',', 'small']","['dot', 'small']",dot small,train,ce63df95-0cdd-496e-8d5d-bba6ce2f4c81,nose
260,AHYTT3T8W9Y9Y,1,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, long","['large', ',', 'long']","['large', ',', 'long']","['large', 'long']",large long,train,46ed1ef2-aafa-4682-afe2-91a6697debad,nose
538,AHYTT3T8W9Y9Y,6,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"long, narrow","['long', ',', 'narrow']","['long', ',', 'narrow']","['long', 'narrow']",long narrow,train,2f69eb6c-950a-47bc-b8eb-b8214a30ffc6,face
231,AHYTT3T8W9Y9Y,6,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,square-shaped,"['square', '-']","['square', '-']",['square'],square,train,d5f7d0f7-d442-4380-b609-766938a56371,face
516,AHYTT3T8W9Y9Y,6,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"circular, round","['circular', ',', 'round']","['circular', ',', 'round']","['circular', 'round']",circular round,train,a82add6e-5ea9-49eb-8424-51d1e3205428,face
74,AHYTT3T8W9Y9Y,6,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,rectangular-shaped,"['rectangular', '-']","['rectangular', '-']",['rectangular'],rectangular,train,81a78140-4d8c-4c86-ad8e-5fdaa94c714a,face
732,AHYTT3T8W9Y9Y,1,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"short, tiny","['short', ',', 'tiny']","['short', ',', 'tiny']","['short', 'tiny']",short tiny,train,b19dd913-4e1f-4108-b381-b5983398e85a,nose
31,AHYTT3T8W9Y9Y,1,face,301.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"long, thin","['long', ',', 'thin']","['long', ',', 'thin']","['long', 'thin']",long thin,train,58031540-a47b-4807-9f3b-e0d7f767097e,nose
791,APGX2WZ59OWDN,6,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,trapezoid,['trapezoid'],['trapezoid'],['trapezoid'],trapezoid,test,f5a61f10-dd68-49fc-9107-a38f6afe46c6,face
557,APGX2WZ59OWDN,6,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,oval,['oval'],['oval'],['oval'],oval,train,2cf42c34-3eeb-48ca-9c82-0b70a230d3ca,face
474,APGX2WZ59OWDN,4,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,spiky,['spiky'],['spiky'],['spiky'],spiky,train,3de940cf-15fa-4378-b226-4b97196ae9fd,hair
11,APGX2WZ59OWDN,4,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,flowing,['flow'],['flow'],['flow'],flow,dev,980593a9-adfa-4878-babd-53b352e199df,hair
158,APGX2WZ59OWDN,2,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,small,['small'],['small'],['small'],small,train,341eb968-945a-401b-9e98-73399842ffb8,mouth
737,APGX2WZ59OWDN,2,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,large,['large'],['large'],['large'],large,test,078ee9ca-8d2f-4223-87eb-b9a9a62e555f,mouth
239,APGX2WZ59OWDN,2,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,curved,['curve'],['curve'],['curve'],curve,train,f631c092-dce9-474a-8680-b87b888bdb0e,mouth
738,APGX2WZ59OWDN,2,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,flat,['flat'],['flat'],['flat'],flat,train,6b8472f2-c0e2-442c-8784-791dfada01c6,mouth
131,APGX2WZ59OWDN,6,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,teardrop-shaped,"['teardrop', '-']","['teardrop', '-']",['teardrop'],teardrop,train,268ba4de-538d-44b1-8331-2f0bc1e0e4e9,face
709,APGX2WZ59OWDN,6,face,170.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,wobbly,['wobbly'],['wobbly'],['wobbly'],wobbly,train,60613c66-9f20-4362-83a5-7763f334762f,face
465,APRZ7BR8C0ZMQ,1,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,linear,['linear'],['linear'],['linear'],linear,train,257a03ed-ce75-4984-8cf1-5fb52ea05f01,nose
85,APRZ7BR8C0ZMQ,1,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"small, C-shaped","['small', ',', 'c', '-']","['small', ',', 'c', '-']","['small', 'c']",small c,test,06204fb3-9cd6-4438-a84f-678b17b43d1e,nose
639,APRZ7BR8C0ZMQ,6,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,rounded,['rounded'],['rounded'],['rounded'],rounded,test,e6d5c976-1ebc-411a-9efa-8dde896fea1c,face
354,APRZ7BR8C0ZMQ,6,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,urn-shaped,"['urn', '-']","['urn', '-']",['urn'],urn,dev,6bec98e2-1223-4478-8587-e8b8adbcd58c,face
309,APRZ7BR8C0ZMQ,0,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,goggle-like,"['goggle', '-']","['goggle', '-']",['goggle'],goggle,train,6cb71aa5-a253-45c8-975a-51ccabb0565f,eyes
616,APRZ7BR8C0ZMQ,0,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,quotation-shaped,"['quotation', '-']","['quotation', '-']",['quotation'],quotation,train,b530a17e-1ad0-450d-87dc-fddd461f7f71,eyes
245,APRZ7BR8C0ZMQ,6,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,rounded,['rounded'],['rounded'],['rounded'],rounded,train,0d0ace97-b2b7-49fd-b684-24e065d7c7d1,face
99,APRZ7BR8C0ZMQ,6,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,flat-topped,"['flat', '-', 'top']","['flat', '-', 'top']","['flat', 'top']",flat top,train,dc3f76aa-8536-4acb-82dd-3257a2c687d0,face
5,APRZ7BR8C0ZMQ,0,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,pinpoint,['pinpoint'],['pinpoint'],['pinpoint'],pinpoint,train,34c64817-46ca-4b6c-bb3b-4728a4b3014c,eyes
75,APRZ7BR8C0ZMQ,0,face,81.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,fully-browed,"['fully', '-', 'browe']","['fully', '-', 'browe']","['fully', 'browe']",fully browe,train,cb0dee8a-1a27-442c-a565-bcc1d042da69,eyes
292,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"circular, round","['circular', ',', 'round']","['circular', ',', 'round']","['circular', 'round']",circular round,train,20ee97cc-8693-4455-ba81-882b0f186ce0,face
631,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,oblong,['oblong'],['oblong'],['oblong'],oblong,train,787b9b42-45ed-4fe8-9771-4f2f0ef6e44c,face
313,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,ring-shaped,"['ring', '-']","['ring', '-']",['ring'],ring,train,1ac5e087-e873-4b9c-90f1-4a5b37493dcb,face
305,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,triangular,['triangular'],['triangular'],['triangular'],triangular,train,7fde13a2-6619-47f6-9341-4dccd6438ca0,face
126,AHYTT3T8W9Y9Y,4,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,spiky,['spiky'],['spiky'],['spiky'],spiky,train,b9625cf1-8dfe-4a73-bae6-6c01bade5ed1,hair
182,AHYTT3T8W9Y9Y,4,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"thin, straight","['thin', ',', 'straight']","['thin', ',', 'straight']","['thin', 'straight']",thin straight,test,2a605f30-3e08-420d-9500-4b4327d51e1f,hair
567,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,oval-shaped,"['oval', '-']","['oval', '-']",['oval'],oval,train,46ee13e1-4070-47da-8c7b-ed8d33bc57d2,face
111,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,square-shaped,"['square', '-']","['square', '-']",['square'],square,test,40f5cf7c-99ef-4a49-9385-6427d1ce90c9,face
783,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, rectangular-shaped","['large', ',', 'rectangular', '-']","['large', ',', 'rectangular', '-']","['large', 'rectangular']",large rectangular,train,f223e0f7-008b-4bcb-b7a6-8261a9ba3e25,face
798,AHYTT3T8W9Y9Y,6,face,245.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,oval-shaped,"['oval', '-']","['oval', '-']",['oval'],oval,train,255d4e22-21d8-4ba6-85b0-d5c2faed22cf,face
205,A12R2U6TBB3OOG,6,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,lopsided,['lopsided'],['lopsided'],['lopsided'],lopsided,dev,7eb6a880-470c-45a9-a20c-bea13771a513,face
552,A12R2U6TBB3OOG,6,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,six-shaped,"['six', '-']","['six', '-']",['six'],six,train,a7838a20-c31f-40b3-bff9-d5f5391c5d9e,face
613,A12R2U6TBB3OOG,2,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,closed,['close'],['close'],['close'],close,train,2f38cd08-995a-4da3-aca1-84d3dc86339c,mouth
251,A12R2U6TBB3OOG,2,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"closed, u-shaped","['closed', ',', 'u', '-']","['closed', ',', 'u', '-']","['closed', 'u']",closed u,test,f92588df-b30b-454d-a8ba-2a1357cbc21d,mouth
430,A12R2U6TBB3OOG,0,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"open, circular","['open', ',', 'circular']","['open', ',', 'circular']","['open', 'circular']",open circular,train,509499a5-b6aa-4584-88bd-400146d13619,eyes
647,A12R2U6TBB3OOG,0,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,lined,['line'],['line'],['line'],line,train,b48d2730-152d-4914-9606-85f3e5bf55f2,eyes
317,A12R2U6TBB3OOG,0,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,scribbled,['scribble'],['scribble'],['scribble'],scribble,dev,b842ec37-9eec-448b-a7a1-99b32f31202b,eyes
350,A12R2U6TBB3OOG,0,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,scribbled,['scribble'],['scribble'],['scribble'],scribble,train,a0de75f0-52a9-4fe1-9a77-760ed0e558b2,eyes
618,A12R2U6TBB3OOG,6,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"round, unconnected","['round', ',', 'unconnected']","['round', ',', 'unconnected']","['round', 'unconnected']",round unconnected,train,859cee3d-85d1-4f6a-8301-bcf7dcc7f1e2,face
19,A12R2U6TBB3OOG,6,face,112.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,oval-shaped,"['oval', '-']","['oval', '-']",['oval'],oval,train,ad87a2db-db14-472d-b993-63892f17dc32,face
113,A1AZGP16G9TURZ,6,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,moderate circular,"['moderate', 'circular']","['moderate', 'circular']","['moderate', 'circular']",moderate circular,train,10452010-7b8a-41c3-9849-73a3f77329f0,face
275,A1AZGP16G9TURZ,6,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,large oval,"['large', 'oval']","['large', 'oval']","['large', 'oval']",large oval,train,d43bf475-fe58-448a-aab7-56c87805e82b,face
239,A1AZGP16G9TURZ,6,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,moderately circular,"['moderately', 'circular']","['moderately', 'circular']","['moderately', 'circular']",moderately circular,train,7bd0f371-d6ee-4446-8509-8e3feb6364de,face
780,A1AZGP16G9TURZ,6,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,moderately wide circular,"['moderately', 'wide', 'circular']","['moderately', 'wide', 'circular']","['moderately', 'wide', 'circular']",moderately wide circular,train,e0e8b384-c1e4-4f96-a4fb-e47a4cf307d0,face
247,A1AZGP16G9TURZ,0,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,small dotted,"['small', 'dotted']","['small', 'dotted']","['small', 'dotted']",small dotted,train,8de37a25-b34b-4cdb-a296-30dfdd469744,eyes
520,A1AZGP16G9TURZ,0,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,moderate circular,"['moderate', 'circular']","['moderate', 'circular']","['moderate', 'circular']",moderate circular,train,52c9ae5b-abc6-4699-b6e0-6c51d36d6bd4,eyes
62,A1AZGP16G9TURZ,1,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,small circular,"['small', 'circular']","['small', 'circular']","['small', 'circular']",small circular,train,731176c2-cd4e-4c20-974b-dfee66adaa07,nose
587,A1AZGP16G9TURZ,1,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,small slightly pointed,"['small', 'slightly', 'point']","['small', 'slightly', 'point']","['small', 'slightly', 'point']",small slightly point,train,b4618e2d-f858-4814-b7fb-37dacdfcd6c0,nose
431,A1AZGP16G9TURZ,0,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,small round,"['small', 'round']","['small', 'round']","['small', 'round']",small round,train,b49cccf0-1455-4cfc-93df-242d6cf477c4,eyes
311,A1AZGP16G9TURZ,0,face,89.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,small vertical,"['small', 'vertical']","['small', 'vertical']","['small', 'vertical']",small vertical,test,01ab2cef-c034-441c-b699-305d52e0058a,eyes
712,A12R2U6TBB3OOG,0,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, open, scribbled","['large', ',', 'open', ',', 'scribbled']","['large', ',', 'open', ',', 'scribbled']","['large', 'open', 'scribbled']",large open scribbled,train,f5005f6a-d53a-4ee8-825a-edf251033c5c,eyes
690,A12R2U6TBB3OOG,0,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"small, line","['small', ',', 'line']","['small', ',', 'line']","['small', 'line']",small line,train,258e43a0-7836-4584-9846-4aa588a5dcd8,eyes
258,A12R2U6TBB3OOG,6,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"egg-shaped, unconnected","['egg', '-', ',', 'unconnected']","['egg', '-', ',', 'unconnected']","['egg', 'unconnected']",egg unconnected,train,766af10b-d82b-4354-8060-ace5aa525d5e,face
674,A12R2U6TBB3OOG,6,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"round, connected, even","['round', ',', 'connect', ',', 'even']","['round', ',', 'connect', ',', 'even']","['round', 'connect', 'even']",round connect even,train,4318e483-bf84-443b-90f0-48bf13ecc500,face
315,A12R2U6TBB3OOG,6,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,lopsided,['lopsided'],['lopsided'],['lopsided'],lopsided,train,8ed8f19e-1f48-431e-8614-cc0de0d879c1,face
673,A12R2U6TBB3OOG,6,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"round, uneven","['round', ',', 'uneven']","['round', ',', 'uneven']","['round', 'uneven']",round uneven,train,44a3b882-c3c7-43ce-a727-9bbd64228848,face
387,A12R2U6TBB3OOG,6,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"round, messy","['round', ',', 'messy']","['round', ',', 'messy']","['round', 'messy']",round messy,train,336e955f-0f4a-4d7d-b19b-0263e260a8c4,face
599,A12R2U6TBB3OOG,6,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"oval, unconnected","['oval', ',', 'unconnected']","['oval', ',', 'unconnected']","['oval', 'unconnected']",oval unconnected,train,e67eb386-b582-4aa4-812a-631e4a8ec152,face
700,A12R2U6TBB3OOG,2,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, closed, u-shaped","['large', ',', 'closed', ',', 'u', '-']","['large', ',', 'closed', ',', 'u', '-']","['large', 'closed', 'u']",large closed u,train,6d11ac8b-9fd0-452b-9929-27c62f485771,mouth
493,A12R2U6TBB3OOG,2,face,150.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"closed, u-shaped","['closed', ',', 'u', '-']","['closed', ',', 'u', '-']","['closed', 'u']",closed u,train,81d07af9-bbd0-49ee-81c9-0c8dbecb8c2b,mouth
658,A2QX3YJXAAHHVV,1,face,452.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"squiggly, slanting, asymmetrical, angled","['squiggly', ',', 'slanting', ',', 'asymmetrical', ',', 'angle']","['squiggly', ',', 'slanting', ',', 'asymmetrical', ',', 'angle']","['squiggly', 'slanting', 'asymmetrical', 'angle']",squiggly slanting asymmetrical angle,train,d5e888e7-2f2a-4772-af65-46bfc523e062,nose
91,A2QX3YJXAAHHVV,1,face,452.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"large, curved, curling","['large', ',', 'curved', ',', 'curl']","['large', ',', 'curved', ',', 'curl']","['large', 'curved', 'curl']",large curved curl,train,09c483eb-e9db-44bb-9d96-99f617ddf9b2,nose
425,A2QX3YJXAAHHVV,4,face,452.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"curved, bracket-shaped, shallow","['curved', ',', 'bracket', '-', ',', 'shallow']","['curved', ',', 'bracket', '-', ',', 'shallow']","['curved', 'bracket', 'shallow']",curved bracket shallow,train,31c4ed59-f93f-4a18-91ee-a83ee1473181,hair
516,A2QX3YJXAAHHVV,4,face,452.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"squiggly, peaked, pointed","['squiggly', ',', 'peak', ',', 'point']","['squiggly', ',', 'peak', ',', 'point']","['squiggly', 'peak', 'point']",squiggly peak point,train,38028388-ed1f-4095-9811-a499ee96e50b,hair
176,A2QX3YJXAAHHVV,6,face,452.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release,"oblong, oval, lumpy, asymmetrical","['oblong', ',', 'oval', ',', 'lumpy', ',', 'asymmetrical']","['oblong', ',', 'oval', ',', 'lumpy', ',', 'asymmetrical']","['oblong', 'oval', 'lumpy', 'asymmetrical']",oblong oval lumpy asymmetrical,train,3756259d-e9e2-4194-b2a9-24e518598e77,face
